model_name,dataset_type,mse,pearson_corr,pearson_corr_without_mean,conf_matrix,mean_value,std_dev,skewness,kurt,vol,mean_over_vol,pos_ratio,neg_ratio,pos_neg_ratio
./results/lasso_cross_y2/alpha_0.001.json,train,0.0032713097575510107,0.9999999600419831,0.9999999600732739,"[[0.517, 0.0], [0.0, 0.483]]",-5.6639568262224405,202.1073002524301,0.049002681040456436,-0.13138857570459272,202.18664946592105,-0.028013505546404097,0.483,0.517,0.9342359767891683
./results/lasso_cross_y2/alpha_0.001.json,val,68712.84747432054,-0.08852891730947515,-0.08870073610792246,"[[0.25, 0.23], [0.28, 0.24]]",-2.6344084336466067,210.94833719977572,0.4318236638396407,-0.08568276095943927,210.96478633920293,-0.012487432046648927,0.47,0.53,0.8867924528301886
./results/lasso_cross_y2/alpha_0.001.json,test,68712.84747432054,-0.08852891730947515,-0.08870073610792246,"[[0.25, 0.23], [0.28, 0.24]]",-2.6344084336466067,210.94833719977572,0.4318236638396407,-0.08568276095943927,210.96478633920293,-0.012487432046648927,0.47,0.53,0.8867924528301886
./results/lasso_cross_y2/alpha_0.001.json,train_pos,0.003304550702125319,0.9999998901041574,0.9999999600205944,[[1.0]],162.36466032272264,122.28048904304619,0.8482882989019486,0.2667677446383401,203.26042635574598,0.7988011401616976,1.0,0.0,inf
./results/lasso_cross_y2/alpha_0.001.json,val_pos,71164.23030993225,-0.05755319358693359,-0.01224782734798182,"[[0.0, 0.48936170212765956], [0.0, 0.5106382978723404]]",178.6770499615499,143.83223278784328,0.9746075398249457,0.07202061929023573,229.3756730163392,0.778971229214975,1.0,0.0,inf
./results/lasso_cross_y2/alpha_0.001.json,test_pos,71164.23030993225,-0.05755319358693359,-0.01224782734798182,"[[0.0, 0.48936170212765956], [0.0, 0.5106382978723404]]",178.6770499615499,143.83223278784328,0.9746075398249457,0.07202061929023573,229.3756730163392,0.778971229214975,1.0,0.0,inf
./results/ica_y3_XG/results.json,train,8342.370524867156,0.8810902092017697,0.880982472810209,"[[460, 62], [87, 391]]",-4.052356719970703,79.12151336669922,0.11419597290718711,0.845408235872132,,,,,
./results/ica_y3_XG/results.json,val,25151.013998653125,-0.029826413124430542,-0.022064885650410225,"[[20, 29], [20, 31]]",7.148350238800049,29.689130783081055,0.3148403004059746,0.008538164641528567,,,,,
./results/ica_y3_XG/results.json,test,25151.013998653125,-0.029826413124430542,-0.022064885650410225,"[[20, 29], [20, 31]]",7.148350238800049,29.689130783081055,0.3148403004059746,0.008538164641528567,,,,,
./results/ica_y3_XG/results.json,train_pos,,,,,,,,,,,,,
./results/ica_y3_XG/results.json,val_pos,,,,,,,,,,,,,
./results/ica_y3_XG/results.json,test_pos,,,,,,,,,,,,,
./results/jmi_y3_LR/results.json,train,6.8281843630189645e-25,1.0,0.9999999999999999,"[[0.53, 0.0], [0.0, 0.47]]",6.4042716839482985,161.48824987517327,0.3196800321351746,-0.13896279241787823,161.61518970551074,0.0396266693472187,0.47,0.53,0.8867924528301886
./results/jmi_y3_LR/results.json,val,6.8281843630189645e-25,1.0,0.9999999999999999,"[[0.53, 0.0], [0.0, 0.47]]",6.4042716839482985,161.48824987517327,0.3196800321351746,-0.13896279241787823,161.61518970551074,0.0396266693472187,0.47,0.53,0.8867924528301886
./results/jmi_y3_LR/results.json,test,6.8281843630189645e-25,1.0,0.9999999999999999,"[[0.53, 0.0], [0.0, 0.47]]",6.4042716839482985,161.48824987517327,0.3196800321351746,-0.13896279241787823,161.61518970551074,0.0396266693472187,0.47,0.53,0.8867924528301886
./results/jmi_y3_LR/results.json,train_pos,6.435430430018864e-25,0.9999999999999999,1.0000000000000002,[[1.0]],143.51522148495266,109.56621162666058,0.7408811063348898,-0.21525437987418483,180.5585044468778,0.7948405527870128,1.0,0.0,inf
./results/jmi_y3_LR/results.json,val_pos,6.435430430018864e-25,0.9999999999999999,1.0000000000000002,[[1.0]],143.51522148495266,109.56621162666058,0.7408811063348898,-0.21525437987418483,180.5585044468778,0.7948405527870128,1.0,0.0,inf
./results/jmi_y3_LR/results.json,test_pos,6.435430430018864e-25,0.9999999999999999,1.0000000000000002,[[1.0]],143.51522148495266,109.56621162666058,0.7408811063348898,-0.21525437987418483,180.5585044468778,0.7948405527870128,1.0,0.0,inf
./results/xgboost_xgboost_y3/results.json,train,121.32960050130667,0.9976161603570657,0.9976177258616734,"[[512, 10], [16, 462]]",-4.046154022216797,149.53567504882812,0.1084507601244601,-0.10090989810918849,,,,,
./results/xgboost_xgboost_y3/results.json,val,43731.18302705012,0.005980760511637349,0.006673218898095988,"[[26, 23], [29, 22]]",3.334179401397705,141.431884765625,0.212629169592961,-0.7442694022747349,,,,,
./results/xgboost_xgboost_y3/results.json,test,43731.18302705012,0.005980760511637349,0.006673218898095988,"[[26, 23], [29, 22]]",3.334179401397705,141.431884765625,0.212629169592961,-0.7442694022747349,,,,,
./results/xgboost_xgboost_y3/results.json,train_pos,,,,,,,,,,,,,
./results/xgboost_xgboost_y3/results.json,val_pos,,,,,,,,,,,,,
./results/xgboost_xgboost_y3/results.json,test_pos,,,,,,,,,,,,,
./results/mifs_y2_LR/results.json,train,3.425112393326906e-25,1.0,1.0,"[[0.53, 0.0], [0.0, 0.47]]",7.793733775007691,172.65814689408072,0.334049269744738,-0.06795913143876087,172.83396071100623,0.045093763650070534,0.47,0.53,0.8867924528301886
./results/mifs_y2_LR/results.json,val,3.425112393326906e-25,1.0,1.0,"[[0.53, 0.0], [0.0, 0.47]]",7.793733775007691,172.65814689408072,0.334049269744738,-0.06795913143876087,172.83396071100623,0.045093763650070534,0.47,0.53,0.8867924528301886
./results/mifs_y2_LR/results.json,test,3.425112393326906e-25,1.0,1.0,"[[0.53, 0.0], [0.0, 0.47]]",7.793733775007691,172.65814689408072,0.334049269744738,-0.06795913143876087,172.83396071100623,0.045093763650070534,0.47,0.53,0.8867924528301886
./results/mifs_y2_LR/results.json,train_pos,3.2731896394978037e-25,1.0,1.0,[[1.0]],156.21017214466414,114.34285183994359,0.9524852786073872,0.3859933684137542,193.5869459657776,0.8069251331248288,1.0,0.0,inf
./results/mifs_y2_LR/results.json,val_pos,3.2731896394978037e-25,1.0,1.0,[[1.0]],156.21017214466414,114.34285183994359,0.9524852786073872,0.3859933684137542,193.5869459657776,0.8069251331248288,1.0,0.0,inf
./results/mifs_y2_LR/results.json,test_pos,3.2731896394978037e-25,1.0,1.0,[[1.0]],156.21017214466414,114.34285183994359,0.9524852786073872,0.3859933684137542,193.5869459657776,0.8069251331248288,1.0,0.0,inf
./results/xgboost_xgboost_y2/results.json,train,274.45876440462473,0.9970852765687729,0.9970870936924164,"[[506, 11], [10, 473]]",-5.683177471160889,195.46429443359375,0.04750266090710443,-0.1048129428024267,,,,,
./results/xgboost_xgboost_y2/results.json,val,51753.4158492862,-0.023394216677887065,-0.02295483472806203,"[[24, 24], [25, 27]]",5.022366046905518,177.65147399902344,0.43002813971369375,-0.2409260766062844,,,,,
./results/xgboost_xgboost_y2/results.json,test,51753.4158492862,-0.023394216677887065,-0.02295483472806203,"[[24, 24], [25, 27]]",5.022366046905518,177.65147399902344,0.43002813971369375,-0.2409260766062844,,,,,
./results/xgboost_xgboost_y2/results.json,train_pos,,,,,,,,,,,,,
./results/xgboost_xgboost_y2/results.json,val_pos,,,,,,,,,,,,,
./results/xgboost_xgboost_y2/results.json,test_pos,,,,,,,,,,,,,
./results/f_regression_y1_XG/results.json,train,399.613018110183,0.9964684739340388,0.9964715022376816,"[[0.502, 0.016], [0.013, 0.469]]",-7.088787078857422,208.79147338867188,0.09110112501325404,0.1061552221452624,208.91177368164062,-0.03393196687102318,0.485,0.515,0.9417475728155339
./results/f_regression_y1_XG/results.json,val,76236.0161197919,-0.113890689094241,-0.1121166277901816,"[[0.23, 0.21], [0.27, 0.29]]",4.145186901092529,182.6545867919922,0.19070939922354585,-0.37236503140355115,182.70159912109375,0.02268829010426998,0.5,0.5,1.0
./results/f_regression_y1_XG/results.json,test,76236.0161197919,-0.113890689094241,-0.1121166277901816,"[[0.23, 0.21], [0.27, 0.29]]",4.145186901092529,182.6545867919922,0.19070939922354585,-0.37236503140355115,182.70159912109375,0.02268829010426998,0.5,0.5,1.0
./results/f_regression_y1_XG/results.json,train_pos,406.63607411326865,0.9905916269152879,0.9964294304548794,"[[0.0, 0.032989690721649485], [0.0, 0.9670103092783505]]",164.46717834472656,128.00172424316406,1.1862756097820122,1.998663732523914,208.40797424316406,0.7891597151756287,1.0,0.0,inf
./results/f_regression_y1_XG/results.json,val_pos,74978.46767022224,-0.13062193674593545,-0.03870646534290219,"[[0.0, 0.42], [0.0, 0.58]]",154.55027770996094,113.11457061767578,0.7783420168535398,0.39178738911243727,191.5220489501953,0.8069581389427185,1.0,0.0,inf
./results/f_regression_y1_XG/results.json,test_pos,74978.46767022224,-0.13062193674593545,-0.03870646534290219,"[[0.0, 0.42], [0.0, 0.58]]",154.55027770996094,113.11457061767578,0.7783420168535398,0.39178738911243727,191.5220489501953,0.8069581389427185,1.0,0.0,inf
./results/mim_y1_LR/results.json,train,3.341244172871791e-25,1.0,1.0,"[[0.55, 0.0], [0.0, 0.45]]",15.578360145751944,183.17063590714784,0.3767496813454287,0.14772796768230512,183.83189919994754,0.08474242073084337,0.45,0.55,0.8181818181818181
./results/mim_y1_LR/results.json,val,3.341244172871791e-25,1.0,1.0,"[[0.55, 0.0], [0.0, 0.45]]",15.578360145751944,183.17063590714784,0.3767496813454287,0.14772796768230512,183.83189919994754,0.08474242073084337,0.45,0.55,0.8181818181818181
./results/mim_y1_LR/results.json,test,3.341244172871791e-25,1.0,1.0,"[[0.55, 0.0], [0.0, 0.45]]",15.578360145751944,183.17063590714784,0.3767496813454287,0.14772796768230512,183.83189919994754,0.08474242073084337,0.45,0.55,0.8181818181818181
./results/mim_y1_LR/results.json,train_pos,2.6614848667933103e-25,1.0,1.0,[[1.0]],173.60019169135876,132.93245744603342,0.6470003858962978,-0.49339729745759087,218.65055407640293,0.7939618192355358,1.0,0.0,inf
./results/mim_y1_LR/results.json,val_pos,2.6614848667933103e-25,1.0,1.0,[[1.0]],173.60019169135876,132.93245744603342,0.6470003858962978,-0.49339729745759087,218.65055407640293,0.7939618192355358,1.0,0.0,inf
./results/mim_y1_LR/results.json,test_pos,2.6614848667933103e-25,1.0,1.0,[[1.0]],173.60019169135876,132.93245744603342,0.6470003858962978,-0.49339729745759087,218.65055407640293,0.7939618192355358,1.0,0.0,inf
./results/mutual_info_regression/results.json,train,3.341244172871791e-25,1.0,1.0,"[[0.55, 0.0], [0.0, 0.45]]",15.578360145751944,183.17063590714784,0.3767496813454287,0.14772796768230512,183.83189919994754,0.08474242073084337,0.45,0.55,0.8181818181818181
./results/mutual_info_regression/results.json,val,3.341244172871791e-25,1.0,1.0,"[[0.55, 0.0], [0.0, 0.45]]",15.578360145751944,183.17063590714784,0.3767496813454287,0.14772796768230512,183.83189919994754,0.08474242073084337,0.45,0.55,0.8181818181818181
./results/mutual_info_regression/results.json,test,3.341244172871791e-25,1.0,1.0,"[[0.55, 0.0], [0.0, 0.45]]",15.578360145751944,183.17063590714784,0.3767496813454287,0.14772796768230512,183.83189919994754,0.08474242073084337,0.45,0.55,0.8181818181818181
./results/mutual_info_regression/results.json,train_pos,2.6614848667933103e-25,1.0,1.0,[[1.0]],173.60019169135876,132.93245744603342,0.6470003858962978,-0.49339729745759087,218.65055407640293,0.7939618192355358,1.0,0.0,inf
./results/mutual_info_regression/results.json,val_pos,2.6614848667933103e-25,1.0,1.0,[[1.0]],173.60019169135876,132.93245744603342,0.6470003858962978,-0.49339729745759087,218.65055407640293,0.7939618192355358,1.0,0.0,inf
./results/mutual_info_regression/results.json,test_pos,2.6614848667933103e-25,1.0,1.0,[[1.0]],173.60019169135876,132.93245744603342,0.6470003858962978,-0.49339729745759087,218.65055407640293,0.7939618192355358,1.0,0.0,inf
./results/disr_y2_LR/results.json,train,3.425112393326906e-25,1.0,1.0,"[[0.53, 0.0], [0.0, 0.47]]",7.793733775007691,172.65814689408072,0.334049269744738,-0.06795913143876087,172.83396071100623,0.045093763650070534,0.47,0.53,0.8867924528301886
./results/disr_y2_LR/results.json,val,3.425112393326906e-25,1.0,1.0,"[[0.53, 0.0], [0.0, 0.47]]",7.793733775007691,172.65814689408072,0.334049269744738,-0.06795913143876087,172.83396071100623,0.045093763650070534,0.47,0.53,0.8867924528301886
./results/disr_y2_LR/results.json,test,3.425112393326906e-25,1.0,1.0,"[[0.53, 0.0], [0.0, 0.47]]",7.793733775007691,172.65814689408072,0.334049269744738,-0.06795913143876087,172.83396071100623,0.045093763650070534,0.47,0.53,0.8867924528301886
./results/disr_y2_LR/results.json,train_pos,3.2731896394978037e-25,1.0,1.0,[[1.0]],156.21017214466414,114.34285183994359,0.9524852786073872,0.3859933684137542,193.5869459657776,0.8069251331248288,1.0,0.0,inf
./results/disr_y2_LR/results.json,val_pos,3.2731896394978037e-25,1.0,1.0,[[1.0]],156.21017214466414,114.34285183994359,0.9524852786073872,0.3859933684137542,193.5869459657776,0.8069251331248288,1.0,0.0,inf
./results/disr_y2_LR/results.json,test_pos,3.2731896394978037e-25,1.0,1.0,[[1.0]],156.21017214466414,114.34285183994359,0.9524852786073872,0.3859933684137542,193.5869459657776,0.8069251331248288,1.0,0.0,inf
./results/f_regression_y3_LR/results.json,train,1.1647271902871985,0.9999751324504499,0.9999751498755043,"[[0.52, 0.002], [0.001, 0.477]]",-4.0523168813258605,153.028567637834,0.09745876544304455,-0.09236773253731956,153.08221250489493,-0.026471507139970846,0.479,0.521,0.9193857965451055
./results/f_regression_y3_LR/results.json,val,55153.54123451719,-0.04928722765052398,-0.04858749099923813,"[[0.28, 0.21], [0.3, 0.21]]",3.8080198294192242,169.06528043870216,0.33290637085674113,-0.3142367257549532,169.10816084635968,0.022518249919818687,0.42,0.58,0.7241379310344828
./results/f_regression_y3_LR/results.json,test,55153.54123451719,-0.04928722765052398,-0.04858749099923813,"[[0.28, 0.21], [0.3, 0.21]]",3.8080198294192242,169.06528043870216,0.33290637085674113,-0.3142367257549532,169.10816084635968,0.022518249919818687,0.42,0.58,0.7241379310344828
./results/f_regression_y3_LR/results.json,train_pos,1.089146513236445,0.9999397853027828,0.9999775136108785,"[[0.0, 0.0041753653444676405], [0.0, 0.9958246346555324]]",123.2030295019445,95.07452365856716,0.8944976644460592,0.337875013808433,155.62182214381266,0.7916822191433446,1.0,0.0,inf
./results/f_regression_y3_LR/results.json,val_pos,64022.86891145268,-0.08445380291331006,-0.005148614635860809,"[[0.0, 0.5], [0.0, 0.5]]",164.256127182444,111.91421080578094,0.4205181288257139,-0.3595026523378255,198.75831025961153,0.8264113685002559,1.0,0.0,inf
./results/f_regression_y3_LR/results.json,test_pos,64022.86891145268,-0.08445380291331006,-0.005148614635860809,"[[0.0, 0.5], [0.0, 0.5]]",164.256127182444,111.91421080578094,0.4205181288257139,-0.3595026523378255,198.75831025961153,0.8264113685002559,1.0,0.0,inf
./results/pca_xgboost_y1/results.json,train,2352.5296183510677,0.9929802916846311,0.9929563034397021,"[[505, 13], [24, 458]]",-7.144742965698242,175.02450561523438,0.12678363782589092,0.2825016153297262,,,,,
./results/pca_xgboost_y1/results.json,val,37876.69885865267,0.03528181336381211,0.0073127268859396865,"[[30, 14], [35, 21]]",-20.408924102783203,49.333030700683594,0.0265030596838369,-0.3510199544789785,,,,,
./results/pca_xgboost_y1/results.json,test,37876.69885865267,0.03528181336381211,0.0073127268859396865,"[[30, 14], [35, 21]]",-20.408924102783203,49.333030700683594,0.0265030596838369,-0.3510199544789785,,,,,
./results/pca_xgboost_y1/results.json,train_pos,,,,,,,,,,,,,
./results/pca_xgboost_y1/results.json,val_pos,,,,,,,,,,,,,
./results/pca_xgboost_y1/results.json,test_pos,,,,,,,,,,,,,
./results/lasso_0.01_y2/results.json,train,0.0010543346452237343,0.9999999972686907,0.999999997262854,"[[0.517, 0.0], [0.0, 0.483]]",-5.6639568262224405,202.08109759772896,0.04893996897193954,-0.13143530867452835,202.16045709592214,-0.028017135040088365,0.483,0.517,0.9342359767891683
./results/lasso_0.01_y2/results.json,val,78280.96156557328,-0.08212501224637059,-0.08182334135920181,"[[0.25, 0.23], [0.26, 0.26]]",4.277098549113315,232.32137336327,0.426496432615788,-0.12638536938765998,232.36074129119731,0.018407147977520022,0.49,0.51,0.9607843137254901
./results/lasso_0.01_y2/results.json,test,78280.96156557328,-0.08212501224637059,-0.08182334135920181,"[[0.25, 0.23], [0.26, 0.26]]",4.277098549113315,232.32137336327,0.426496432615788,-0.12638536938765998,232.36074129119731,0.018407147977520022,0.49,0.51,0.9607843137254901
./results/lasso_0.01_y2/results.json,train_pos,0.0011041362232124922,0.9999999928661777,0.999999997412364,[[1.0]],162.34371347897232,122.26040760751175,0.8482669805059172,0.26669822065791493,203.2316131277257,0.7988113216271309,1.0,0.0,inf
./results/lasso_0.01_y2/results.json,val_pos,81920.87355798912,-0.12128092006261779,-0.023879211558059672,"[[0.0, 0.46938775510204084], [0.0, 0.5306122448979592]]",195.24831615871602,159.08858025617658,1.0263454340544576,0.2410354322335846,251.8552785445242,0.7752401191948776,1.0,0.0,inf
./results/lasso_0.01_y2/results.json,test_pos,81920.87355798912,-0.12128092006261779,-0.023879211558059672,"[[0.0, 0.46938775510204084], [0.0, 0.5306122448979592]]",195.24831615871602,159.08858025617658,1.0263454340544576,0.2410354322335846,251.8552785445242,0.7752401191948776,1.0,0.0,inf
./results/xgboost_LR_y1_cross/results.json,train,30087.95806606485,0.6040719941711067,0.6046304646393219,"[[0.374, 0.144], [0.147, 0.335]]",-7.099814623872666,131.48161188737217,0.0951610109395177,0.3996457675563425,131.67316215613158,-0.05391998268754307,0.479,0.521,0.9193857965451055
./results/xgboost_LR_y1_cross/results.json,val,,,,,,,,,,,,,
./results/xgboost_LR_y1_cross/results.json,test,62316.64000712205,-0.09166669401974255,-0.09609157362088819,"[[0.25, 0.19], [0.29, 0.27]]",-10.91502284158994,147.31112842066977,-0.31730579339106574,-0.1823022210916161,147.71494941340057,-0.07389247252857765,0.46,0.54,0.8518518518518519
./results/xgboost_LR_y1_cross/results.json,train_pos,31138.968244902204,0.43256400089294317,0.5910343334192432,"[[0.0, 0.30062630480167013], [0.0, 0.6993736951983298]]",100.2041581907631,81.74017519728173,1.478405896379498,3.141495013230057,129.3148466341038,0.7748851798455181,1.0,0.0,inf
./results/xgboost_LR_y1_cross/results.json,val_pos,49170.67240328593,0.1194340193859263,0.05931763530315375,"[[0.0, 0.41304347826086957], [0.0, 0.5869565217391305]]",119.62835158574812,69.39640573415593,0.37941420817293553,-0.5982641055432203,138.29968775070662,0.8649936491641638,1.0,0.0,inf
./results/xgboost_LR_y1_cross/results.json,test_pos,49170.67240328593,0.1194340193859263,0.05931763530315375,"[[0.0, 0.41304347826086957], [0.0, 0.5869565217391305]]",119.62835158574812,69.39640573415593,0.37941420817293553,-0.5982641055432203,138.29968775070662,0.8649936491641638,1.0,0.0,inf
